ID,Edad,Género,Estado Civil,Tipo de Contrato,Nivel de Responsabilidad,Satisfacción Laboral,Nivel de Estrés,Texto,Fecha y Hora,Estado de Estrés,Consejo para el Estrés
41,21,F,Soltero,Tiempo Completo,Alto,2,4,El exceso de reuniones hoy me impidió avanzar en mis tareas importantes.,2024-10-22 12:06:38.987,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
28,30,M,Casado,Tiempo Parcial,Medio,2,2,El estrés no me deja disfrutar de los momentos de descanso.,2024-08-18 03:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
7,37,M,Divorciado,Tiempo Completo,Medio,4,5,Me siento satisfecho con el trabajo que realicé hoy.,2024-05-14 02:06:38.987,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
73,33,M,Divorciado,Tiempo Parcial,Bajo,4,1,"Hoy fue un día muy satisfactorio, cumplí con todas mis metas y objetivos.",2025-01-29 13:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
72,27,F,Divorciado,Tiempo Parcial,Bajo,1,4,El día transcurrió sin mayores complicaciones.,2024-08-03 21:06:38.987,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
12,49,F,Soltero,Tiempo Parcial,Medio,1,8,Me siento abrumado por la cantidad de correos electrónicos que tengo que responder.,2025-01-02 16:06:38.987,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
34,42,F,Casado,Tiempo Completo,Alto,2,1,"Hoy fue un día muy frustrante, no pude cumplir con mis objetivos.",2025-01-02 04:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
33,26,M,Casado,Tiempo Parcial,Medio,2,1,"Hoy fue un día muy satisfactorio, cumplí con todas mis metas y objetivos.",2024-11-01 09:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
48,36,M,Divorciado,Tiempo Parcial,Bajo,1,4,"Hoy fue un día muy gratificante, recibí el reconocimiento de mi jefe.",2024-11-02 02:06:38.987,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
23,38,M,Soltero,Tiempo Completo,Medio,3,6,"Hoy fue un día muy caótico, pero logré mantener la calma y resolver los problemas.",2024-09-23 14:06:38.987,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
62,42,M,Soltero,Tiempo Completo,Alto,3,5,Me siento abrumado por la cantidad de correos electrónicos que tengo que responder.,2024-11-03 21:06:38.987,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
88,47,F,Casado,Tiempo Completo,Alto,4,5,"Hoy tuve que lidiar con un cliente muy difícil, pero logré resolver el problema.",2024-07-10 02:06:38.987,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
37,27,F,Casado,Tiempo Parcial,Bajo,1,5,La carga de trabajo hoy fue manejable.,2025-01-21 02:06:38.987,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
99,25,F,Casado,Tiempo Parcial,Alto,1,2,El ambiente en la oficina hoy fue muy animado y lleno de energía.,2024-08-07 10:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
44,30,F,Casado,Tiempo Parcial,Alto,4,3,Me siento feliz con lo que logré hoy.,2025-01-17 17:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
86,37,M,Divorciado,Tiempo Parcial,Bajo,2,2,"Hoy fue un día muy frustrante, no pude cumplir con mis objetivos.",2024-03-31 21:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
91,26,F,Divorciado,Tiempo Completo,Bajo,2,4,El estrés no me deja disfrutar de los momentos de descanso.,2024-04-18 06:06:38.987,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
35,27,F,Casado,Tiempo Parcial,Medio,3,7,"Hoy fue un día desastroso, todo salió mal.",2024-10-14 10:06:38.987,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
65,32,F,Soltero,Tiempo Completo,Alto,1,4,"El equipo trabajó muy bien hoy, todos colaboraron de manera eficiente.",2024-07-06 01:06:38.987,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
99,25,F,Casado,Tiempo Parcial,Alto,2,5,Me siento agradecido por el apoyo que recibí de mis compañeros hoy.,2024-05-19 11:06:38.987,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
47,45,M,Divorciado,Tiempo Parcial,Alto,3,5,"Hoy fue un día muy desorganizado, pero logré sacar adelante mis tareas.",2024-08-14 12:06:38.987,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
78,35,M,Casado,Tiempo Completo,Bajo,3,8,Me siento abrumado por la cantidad de tareas que tengo que hacer mañana.,2024-04-05 23:06:38.987,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
3,55,M,Casado,Tiempo Parcial,Medio,3,5,"Hoy fue un día muy gratificante, recibí el reconocimiento de mi jefe.",2025-01-06 04:06:38.987,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
1,33,M,Casado,Tiempo Parcial,Alto,2,2,Me siento motivado por los nuevos desafíos que se presentaron hoy.,2025-01-19 08:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
5,47,M,Soltero,Tiempo Parcial,Bajo,2,4,El apoyo de mis compañeros hoy fue fundamental para superar los obstáculos.,2024-12-07 02:06:38.987,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
90,51,M,Divorciado,Tiempo Completo,Medio,1,9,Me siento abrumado por la cantidad de correos electrónicos que tengo que responder.,2025-02-02 10:06:38.987,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
14,39,F,Divorciado,Tiempo Completo,Bajo,1,1,El ambiente en la oficina hoy fue muy animado y lleno de energía.,2025-01-30 03:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
27,47,M,Soltero,Tiempo Parcial,Bajo,3,4,"Hoy fue un día muy gratificante, recibí el reconocimiento de mi jefe.",2024-11-29 05:06:38.987,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
9,44,M,Divorciado,Tiempo Completo,Bajo,3,10,"Hoy fue un día muy caótico, pero logré mantener la calma y resolver los problemas.",2024-08-21 10:06:38.987,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
79,37,M,Casado,Tiempo Parcial,Alto,2,5,El estrés me está afectando tanto que no puedo concentrarme en nada.,2024-06-04 06:06:38.987,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
15,35,M,Divorciado,Tiempo Parcial,Medio,2,4,La cantidad de correos sin responder me está abrumando.,2025-01-28 23:06:38.987,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
90,51,M,Divorciado,Tiempo Completo,Medio,1,5,Me siento frustrado porque no tengo suficiente tiempo para hacer todo lo que necesito.,2024-11-23 00:06:38.987,Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
42,47,F,Soltero,Tiempo Parcial,Bajo,1,8,"Hoy fue un día muy desorganizado, pero logré sacar adelante mis tareas.",2024-07-19 14:06:38.987,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
77,57,F,Divorciado,Tiempo Completo,Bajo,4,4,El estrés me está afectando tanto que no puedo disfrutar de mi tiempo libre.,2024-04-28 01:06:38.987,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
51,42,F,Divorciado,Tiempo Completo,Alto,1,10,Me siento frustrado porque no tengo suficiente tiempo para hacer todo lo que necesito.,2024-11-18 09:06:38.987,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
63,38,M,Casado,Tiempo Completo,Medio,2,9,La falta de comunicación hoy hizo que todo se volviera más complicado.,2024-09-27 17:06:38.987,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
96,46,M,Divorciado,Tiempo Parcial,Medio,3,3,El estrés me está afectando tanto que no puedo concentrarme en nada.,2024-08-26 11:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
52,45,M,Casado,Tiempo Parcial,Bajo,4,4,Me siento satisfecho con el progreso que logré hoy en mi trabajo.,2025-03-06 10:06:38.987,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
96,46,M,Divorciado,Tiempo Parcial,Medio,1,3,Me siento satisfecho con el progreso que logré hoy en mi trabajo.,2024-04-11 15:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
4,37,M,Casado,Tiempo Parcial,Bajo,1,2,Hoy fue un día tranquilo y relajado.,2024-10-26 00:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
94,48,F,Casado,Tiempo Parcial,Alto,2,4,El equipo hoy demostró un gran compromiso con los objetivos del proyecto.,2024-08-11 21:06:38.987,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
23,38,M,Soltero,Tiempo Completo,Medio,4,7,Me siento agobiado por la falta de claridad en las instrucciones que recibí.,2024-07-02 13:06:38.987,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
15,35,M,Divorciado,Tiempo Parcial,Medio,1,2,El ambiente laboral hoy fue muy relajado y agradable.,2024-03-26 19:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
43,25,F,Soltero,Tiempo Completo,Alto,3,10,Me siento abrumado por la cantidad de correos electrónicos que tengo que responder.,2024-09-08 20:06:38.987,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
29,31,F,Casado,Tiempo Completo,Medio,2,9,Me siento abrumado por la cantidad de correos electrónicos que tengo que responder.,2024-03-18 20:06:38.987,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
36,30,F,Casado,Tiempo Completo,Alto,4,8,Me siento abrumado por la cantidad de responsabilidades que tengo.,2025-03-08 19:06:38.987,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
13,40,M,Casado,Tiempo Completo,Alto,1,5,"Hoy tuve que lidiar con un cliente muy difícil, pero logré resolver el problema.",2024-09-17 23:06:38.987,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
32,33,M,Casado,Tiempo Parcial,Alto,1,2,Me siento feliz de haber terminado un proyecto importante hoy.,2024-06-27 15:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
71,35,M,Casado,Tiempo Completo,Alto,4,5,"Hoy fue un día muy gratificante, recibí feedback positivo de mi jefe.",2024-09-03 01:06:38.987,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
59,40,M,Soltero,Tiempo Completo,Alto,2,5,Me siento feliz y motivado después de un gran día de trabajo.,2024-10-26 01:06:38.987,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
86,37,M,Divorciado,Tiempo Parcial,Bajo,4,1,Me siento en paz con mi progreso y mis decisiones laborales.,2024-03-28 01:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
28,30,M,Casado,Tiempo Parcial,Medio,4,2,Me siento agradecido por el apoyo que recibí de mis compañeros hoy.,2024-03-21 21:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
66,43,F,Divorciado,Tiempo Parcial,Bajo,2,9,Me siento agobiado por la falta de claridad en las instrucciones que recibí.,2024-04-04 12:06:38.987,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
42,47,F,Soltero,Tiempo Parcial,Bajo,1,3,El equipo hoy trabajó de manera muy eficiente y coordinada.,2024-04-01 20:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
45,50,F,Casado,Tiempo Completo,Bajo,3,2,El estrés no me deja disfrutar de los momentos de descanso.,2025-02-21 01:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
62,42,M,Soltero,Tiempo Completo,Alto,2,5,Me siento abrumado por la cantidad de tareas que tengo que hacer mañana.,2025-01-23 08:06:38.987,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
57,56,F,Casado,Tiempo Completo,Bajo,3,4,"Hoy fue un día muy frustrante, no pude cumplir con mis objetivos.",2024-10-29 02:06:38.987,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
6,56,F,Casado,Tiempo Parcial,Alto,1,5,"Hoy fue un día muy tranquilo, pude enfocarme en mis tareas sin distracciones.",2024-06-17 15:06:38.987,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
28,30,M,Casado,Tiempo Parcial,Medio,4,3,"Hoy fue un día muy satisfactorio, cumplí con todas mis metas y objetivos.",2024-06-28 02:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
28,30,M,Casado,Tiempo Parcial,Medio,3,5,Me siento agobiado por la falta de claridad en las instrucciones que recibí.,2024-12-09 12:06:38.987,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
44,30,F,Casado,Tiempo Parcial,Alto,1,2,Me siento en paz con mi desempeño laboral.,2024-10-30 05:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
84,50,F,Divorciado,Tiempo Parcial,Bajo,1,5,"Hoy fue un día muy frustrante, no pude cumplir con mis objetivos.",2024-04-20 13:06:38.987,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
30,30,M,Soltero,Tiempo Completo,Alto,4,1,"Hoy fue un día muy productivo, logré avanzar en todos los proyectos importantes.",2024-05-05 11:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
62,42,M,Soltero,Tiempo Completo,Alto,4,1,El estrés no me deja disfrutar de los pequeños logros del día.,2025-02-09 01:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
75,51,F,Divorciado,Tiempo Completo,Medio,1,7,Me siento frustrado porque no tengo suficiente tiempo para hacer todo lo que necesito.,2024-06-16 21:06:38.987,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
92,57,M,Casado,Tiempo Parcial,Bajo,1,4,Me siento contento con el ambiente laboral de hoy.,2024-04-30 21:06:38.987,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
89,48,M,Casado,Tiempo Completo,Alto,3,4,El estrés no me deja disfrutar de los pequeños logros del día.,2024-10-08 02:06:38.987,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
62,42,M,Soltero,Tiempo Completo,Alto,1,4,El estrés me está afectando tanto que no puedo disfrutar de mi tiempo libre.,2024-05-02 22:06:38.987,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
97,25,F,Divorciado,Tiempo Parcial,Alto,1,2,Me siento feliz con lo que logré hoy.,2024-08-15 11:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
1,33,M,Casado,Tiempo Parcial,Alto,3,1,Me siento motivado por los nuevos desafíos que se presentaron hoy.,2025-01-15 07:06:38.987,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
27,47,M,Soltero,Tiempo Parcial,Bajo,2,6,Me siento abrumado por la cantidad de responsabilidades que tengo.,2025-01-18 01:06:38.987,Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
